"2019-05-07 12:34:09.28","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.287","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.295","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.303","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.311","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.313","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.325","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.332","Method constructor from class Loge was called."
"2019-05-07 12:34:09.339","Method constructor from class Loge was called."
"2019-05-07 12:34:09.344","Method constructor from class Loge was called."
"2019-05-07 12:34:09.354","Method constructor from class Loge was called."
"2019-05-07 12:34:09.356","Method constructor from class Loge was called."
"2019-05-07 12:34:09.369","Method constructor from class Loge was called."
"2019-05-07 12:34:09.376","Method constructor from class Loge was called."
"2019-05-07 12:34:09.382","Method constructor from class Loge was called."
"2019-05-07 12:34:09.415","Method isClient from class AdminService was called."
"2019-05-07 12:34:09.424","Method login from class ClientServiceImpl was called."
"2019-05-07 12:34:09.432","Method makeReservation from class AdminService was called."
"2019-05-07 12:34:09.44","Method isClient from class AdminService was called."
"2019-05-07 12:34:09.449","Method login from class ClientServiceImpl was called."
"2019-05-07 18:12:39.941","Method Constructor from class Client was called."
"2019-05-07 18:12:39.941","Method Constructor from class Client was called."
"2019-05-07 18:12:39.959","Method Constructor from class Client was called."
"2019-05-07 18:12:39.965","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.969","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.974","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.979","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.986","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.988","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.988","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.988","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.034","Method constructor from class Loge was called."
"2019-05-07 18:12:40.04","Method constructor from class Loge was called."
"2019-05-07 18:12:40.04","Method constructor from class Loge was called."
"2019-05-07 18:12:40.04","Method constructor from class Loge was called."
"2019-05-07 18:12:40.072","Method isClient from class AdminService was called."
"2019-05-07 18:12:40.072","Method login from class ClientServiceImpl was called."
"2019-05-07 18:12:40.087","Method makeReservation from class AdminService was called."
"2019-05-07 18:12:40.087","Method isClient from class AdminService was called."
"2019-05-07 18:12:40.087","Method login from class ClientServiceImpl was called."
